Price,Close,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX,^GSPC,^HSI,^IXIC,^KLSE,^N225,^VIX
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-08-31,1049.3299560546875,20536.490234375,2114.030029296875,,8824.0595703125,26.049999237060547,0.0,0.0,0.0,,0.0,0.0,1055.1400146484375,20608.55078125,2128.89990234375,,9008.3603515625,27.829999923706055,1040.8800048828125,20372.2890625,2101.52001953125,,8819.259765625,25.93000030517578,1046.8800048828125,20539.220703125,2109.760009765625,,8998.7998046875,27.579999923706055,0.0,0.0,0.0,,0.0,0.0,4038770000.0,1329300000.0,2084110000.0,,121800000.0,0.0
2010-09-01,1080.2900390625,20623.830078125,2176.840087890625,1431.9599609375,8927.01953125,23.889999389648438,0.0,0.0,0.0,0.0,0.0,0.0,1081.300048828125,20649.44921875,2177.5,1436.72998046875,8932.150390625,25.1299991607666,1049.719970703125,20529.869140625,2141.949951171875,1424.97998046875,8796.4501953125,23.860000610351562,1049.719970703125,20570.51953125,2142.75,1429.77001953125,8833.3203125,25.1299991607666,0.0,0.0,0.0,0.0,0.0,0.0,4396880000.0,1114900000.0,2133970000.0,194903000.0,120100000.0,0.0
2010-09-02,1090.0999755859375,20868.919921875,2200.010009765625,1441.0699462890625,9062.83984375,23.190000534057617,0.0,0.0,0.0,0.0,0.0,0.0,1090.0999755859375,20938.2890625,2200.010009765625,1441.800048828125,9083.3701171875,24.309999465942383,1080.3900146484375,20819.609375,2173.7099609375,1431.7099609375,8958.8095703125,23.149999618530273,1080.6600341796875,20864.400390625,2178.989990234375,1437.510009765625,9069.6201171875,24.229999542236328,0.0,0.0,0.0,0.0,0.0,0.0,3704210000.0,1272300000.0,1680590000.0,148954200.0,119300000.0,0.0
2010-09-03,1104.510009765625,20971.5,2233.75,1435.6700439453125,9114.1298828125,21.309999465942383,0.0,0.0,0.0,0.0,0.0,0.0,1105.0999755859375,21028.66015625,2235.570068359375,1440.050048828125,9141.08984375,22.780000686645508,1093.6099853515625,20860.890625,2213.56005859375,1431.6700439453125,9050.830078125,21.239999771118164,1093.6099853515625,20918.810546875,2227.9599609375,1440.050048828125,9097.58984375,21.989999771118164,0.0,0.0,0.0,0.0,0.0,0.0,3534500000.0,1340900000.0,1647790000.0,140424900.0,102000000.0,0.0
2010-09-06,,21355.76953125,,1434.6800537109375,9301.3203125,,,0.0,,0.0,0.0,,,21398.08984375,,1440.010009765625,9303.0,,,21139.7890625,,1431.6800537109375,9173.3798828125,,,21155.91015625,,1436.1099853515625,9199.990234375,,,0.0,,0.0,0.0,,,1599600000.0,,131013200.0,106700000.0,
2010-09-07,1091.8399658203125,21401.7890625,2208.889892578125,1434.27001953125,9226.0,23.799999237060547,0.0,0.0,0.0,0.0,0.0,0.0,1102.5999755859375,21435.580078125,2231.280029296875,1436.6500244140625,9311.01953125,23.940000534057617,1091.1500244140625,21313.259765625,2206.6201171875,1432.52001953125,9206.8095703125,22.770000457763672,1102.5999755859375,21419.91015625,2227.260009765625,1434.3299560546875,9232.01953125,22.770000457763672,0.0,0.0,0.0,0.0,0.0,0.0,3107380000.0,1163800000.0,1685240000.0,101449100.0,118000000.0,0.0
2010-09-08,1098.8699951171875,21088.859375,2228.8701171875,1434.1400146484375,9024.599609375,23.25,0.0,0.0,0.0,0.0,0.0,0.0,1103.260009765625,21214.810546875,2237.419921875,1434.1400146484375,9105.8896484375,23.559999465942383,1092.3599853515625,21066.689453125,2215.89990234375,1428.6600341796875,8997.6298828125,22.920000076293945,1092.3599853515625,21213.19921875,2216.070068359375,1432.97998046875,9098.8603515625,23.510000228881836,0.0,0.0,0.0,0.0,0.0,0.0,3224640000.0,1956600000.0,2018210000.0,90835000.0,107000000.0,0.0
2010-09-09,1104.1800537109375,21167.26953125,2236.199951171875,1437.780029296875,9098.3896484375,22.809999465942383,0.0,0.0,0.0,0.0,0.0,0.0,1110.27001953125,21248.580078125,2251.97998046875,1438.3199462890625,9136.259765625,23.239999771118164,1101.1500244140625,21122.73046875,2229.800048828125,1433.5999755859375,9069.9296875,22.139999389648438,1101.1500244140625,21169.8203125,2251.090087890625,1433.5999755859375,9120.5400390625,22.219999313354492,0.0,0.0,0.0,0.0,0.0,0.0,3387770000.0,1086600000.0,1706650000.0,69761200.0,92800000.0,0.0
2010-09-10,1109.550048828125,21257.390625,2242.47998046875,,9239.169921875,21.989999771118164,0.0,0.0,0.0,,0.0,0.0,1110.8800048828125,21332.439453125,2246.60009765625,,9291.5,22.8700008392334,1103.9200439453125,21092.810546875,2229.1201171875,,9132.25,21.760000228881836,1104.5699462890625,21310.720703125,2239.080078125,,9132.25,22.639999389648438,0.0,0.0,0.0,,0.0,0.0,3061160000.0,1125400000.0,1692470000.0,,169800000.0,0.0
2010-09-13,1121.9000244140625,21658.349609375,2285.7099609375,1456.9599609375,9321.8203125,21.209999084472656,0.0,0.0,0.0,0.0,0.0,0.0,1123.8699951171875,21714.359375,2289.489990234375,1456.9599609375,9390.900390625,22.049999237060547,1113.3800048828125,21395.5703125,2263.68994140625,1439.260009765625,9317.2998046875,20.93000030517578,1113.3800048828125,21396.900390625,2263.800048828125,1439.260009765625,9325.6396484375,21.059999465942383,0.0,0.0,0.0,0.0,0.0,0.0,4521050000.0,2035200000.0,1937630000.0,165399400.0,108700000.0,0.0
2010-09-14,1121.0999755859375,21696.0390625,2289.77001953125,1474.43994140625,9299.3095703125,21.559999465942383,0.0,0.0,0.0,0.0,0.0,0.0,1127.3599853515625,21763.73046875,2302.570068359375,1474.43994140625,9330.0498046875,21.969999313354492,1115.5799560546875,21656.44921875,2274.570068359375,1456.7900390625,9258.1796875,20.850000381469727,1121.1600341796875,21760.73046875,2281.31005859375,1457.6199951171875,9319.5,21.690000534057617,0.0,0.0,0.0,0.0,0.0,0.0,4521050000.0,1515500000.0,2079030000.0,178227100.0,117500000.0,0.0
2010-09-15,1125.0699462890625,21725.640625,2301.320068359375,1472.949951171875,,22.100000381469727,0.0,0.0,0.0,0.0,,0.0,1126.4599609375,21819.94921875,2304.60009765625,1474.0,,22.799999237060547,1114.6300048828125,21633.0703125,2276.320068359375,1469.8599853515625,,22.100000381469727,1119.4300537109375,21819.94921875,2283.169921875,1472.7099609375,,22.549999237060547,0.0,0.0,0.0,0.0,,0.0,3369840000.0,1104100000.0,2067130000.0,125555100.0,,0.0
2010-09-16,1124.6600341796875,21691.44921875,2303.25,,9509.5,21.719999313354492,0.0,0.0,0.0,,0.0,0.0,1125.43994140625,21726.009765625,2304.949951171875,,9620.900390625,22.829999923706055,1118.8800048828125,21525.7109375,2288.7099609375,,9479.6298828125,21.709999084472656,1123.8900146484375,21694.2109375,2297.510009765625,,9613.8896484375,22.649999618530273,0.0,0.0,0.0,,0.0,0.0,3364080000.0,1482300000.0,1809280000.0,,142200000.0,0.0
2010-09-17,1125.5899658203125,21970.859375,2315.610107421875,1466.969970703125,9626.08984375,22.010000228881836,0.0,0.0,0.0,0.0,0.0,0.0,1131.469970703125,21988.869140625,2320.3701171875,1479.5899658203125,9643.2802734375,22.559999465942383,1122.4300537109375,21713.669921875,2301.820068359375,1466.969970703125,9554.3603515625,21.6299991607666,1126.3900146484375,21744.529296875,2318.419921875,1473.8399658203125,9581.650390625,21.649999618530273,0.0,0.0,0.0,0.0,0.0,0.0,4086140000.0,1889400000.0,2432480000.0,166180600.0,122900000.0,0.0
2010-09-20,1142.7099609375,21977.33984375,2355.830078125,1469.68994140625,,21.5,0.0,0.0,0.0,0.0,,0.0,1144.8599853515625,22009.099609375,2358.89990234375,1472.31005859375,,22.579999923706055,1126.5699462890625,21874.419921875,2317.889892578125,1465.030029296875,,21.25,1126.5699462890625,21918.44921875,2322.800048828125,1470.72998046875,,22.469999313354492,0.0,0.0,0.0,0.0,,0.0,3364080000.0,1215100000.0,1989520000.0,100486900.0,,0.0
2010-09-21,1139.780029296875,22002.58984375,2349.35009765625,1475.989990234375,9602.1103515625,22.350000381469727,0.0,0.0,0.0,0.0,0.0,0.0,1148.5899658203125,22118.580078125,2366.760009765625,1479.5899658203125,9704.25,22.59000015258789,1136.219970703125,21950.689453125,2341.820068359375,1471.030029296875,9579.830078125,21.420000076293945,1142.8199462890625,22118.580078125,2355.27001953125,1471.1500244140625,9700.8798828125,21.540000915527344,0.0,0.0,0.0,0.0,0.0,0.0,4175660000.0,1279500000.0,2125100000.0,136391700.0,109500000.0,0.0
2010-09-22,1134.280029296875,22047.7109375,2334.550048828125,1474.75,9566.3203125,22.510000228881836,0.0,0.0,0.0,0.0,0.0,0.0,1144.3800048828125,22229.1796875,2355.909912109375,1479.43994140625,9625.41015625,23.190000534057617,1131.5799560546875,22021.599609375,2323.550048828125,1474.72998046875,9546.8203125,21.90999984741211,1139.489990234375,22077.380859375,2339.909912109375,1477.8399658203125,9563.2001953125,22.559999465942383,0.0,0.0,0.0,0.0,0.0,0.0,3911070000.0,1308400000.0,2170210000.0,182785900.0,108900000.0,0.0
2010-09-23,1124.8299560546875,,2327.080078125,1458.0799560546875,,23.8700008392334,0.0,,0.0,0.0,,0.0,1136.77001953125,,2353.7900390625,1477.030029296875,,24.059999465942383,1122.7900390625,,2316.110107421875,1456.6400146484375,,22.559999465942383,1131.0999755859375,,2316.7099609375,1475.699951171875,,23.90999984741211,0.0,,0.0,0.0,,0.0,3847850000.0,,1923110000.0,116171800.0,,0.0
2010-09-24,1148.6700439453125,22119.4296875,2381.219970703125,1451.18994140625,9471.669921875,21.709999084472656,0.0,0.0,0.0,0.0,0.0,0.0,1148.9000244140625,22155.669921875,2381.219970703125,1453.989990234375,9601.76953125,22.610000610351562,1131.68994140625,21956.759765625,2353.5,1445.3299560546875,9415.9599609375,21.709999084472656,1131.68994140625,21972.880859375,2356.260009765625,1451.5799560546875,9435.0400390625,22.610000610351562,0.0,0.0,0.0,0.0,0.0,0.0,4123950000.0,1297400000.0,1993380000.0,143455800.0,146600000.0,0.0
2010-09-27,1142.1600341796875,22340.83984375,2369.77001953125,1464.7099609375,9603.1396484375,22.540000915527344,0.0,0.0,0.0,0.0,0.0,0.0,1149.9200439453125,22407.23046875,2386.010009765625,1467.1800537109375,9613.4697265625,22.75,1142.0,22292.5390625,2368.64990234375,1456.300048828125,9539.1201171875,21.969999313354492,1148.6400146484375,22351.330078125,2379.72998046875,1458.72998046875,9557.3701171875,22.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0,3587860000.0,1522300000.0,1873120000.0,142929900.0,122500000.0,0.0
2010-09-28,1147.699951171875,22109.94921875,2379.590087890625,1459.6400146484375,9495.759765625,22.600000381469727,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,22371.599609375,2383.669921875,1465.469970703125,9553.91015625,24.280000686645508,1132.0899658203125,22091.130859375,2339.5,1457.800048828125,9471.349609375,22.399999618530273,1142.31005859375,22329.8203125,2373.1298828125,1463.4100341796875,9547.0302734375,22.920000076293945,0.0,0.0,0.0,0.0,0.0,0.0,4025840000.0,1534400000.0,2125730000.0,105605300.0,97500000.0,0.0
2010-09-29,1144.72998046875,22378.669921875,2376.56005859375,1461.780029296875,9559.3798828125,23.25,0.0,0.0,0.0,0.0,0.0,0.0,1148.6300048828125,22439.189453125,2382.14990234375,1466.2900390625,9600.9296875,23.450000762939453,1140.260009765625,22300.08984375,2366.18994140625,1459.1199951171875,9502.33984375,22.719999313354492,1146.75,22314.560546875,2372.3701171875,1464.3199462890625,9530.0498046875,23.139999389648438,0.0,0.0,0.0,0.0,0.0,0.0,3990280000.0,1945600000.0,2077930000.0,128923600.0,134700000.0,0.0
2010-09-30,1141.199951171875,22358.169921875,2368.6201171875,1463.5,9369.349609375,23.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,1157.1600341796875,22381.330078125,2400.06005859375,1466.2099609375,9566.83984375,24.520000457763672,1136.0799560546875,22202.4296875,2354.219970703125,1461.199951171875,9369.349609375,22.389999389648438,1145.969970703125,22287.080078125,2390.9599609375,1465.8399658203125,9554.830078125,22.850000381469727,0.0,0.0,0.0,0.0,0.0,0.0,4284160000.0,2329900000.0,2418300000.0,136912000.0,145800000.0,0.0
2010-10-01,1146.239990234375,,2370.75,1466.3199462890625,9404.23046875,22.5,0.0,,0.0,0.0,0.0,0.0,1150.300048828125,,2389.449951171875,1469.77001953125,9470.3603515625,23.670000076293945,1139.4200439453125,,2359.320068359375,1464.3499755859375,9358.6201171875,22.459999084472656,1143.489990234375,,2386.820068359375,1468.449951171875,9440.51953125,22.899999618530273,0.0,,0.0,0.0,0.0,0.0,4298910000.0,,1932650000.0,123952000.0,163200000.0,0.0
2010-10-04,1137.030029296875,22618.66015625,2344.52001953125,1462.27001953125,9381.0595703125,23.530000686645508,0.0,0.0,0.0,0.0,0.0,0.0,1148.1600341796875,22734.880859375,2370.8701171875,1474.9000244140625,9508.3603515625,24.34000015258789,1131.8699951171875,22542.359375,2332.4599609375,1462.27001953125,9358.8203125,23.299999237060547,1144.9599609375,22542.359375,2362.25,1469.510009765625,9410.919921875,23.6299991607666,0.0,0.0,0.0,0.0,0.0,0.0,3604110000.0,2592000000.0,1901980000.0,118754400.0,161200000.0,0.0
2010-10-05,1160.75,22639.140625,2399.830078125,1472.18994140625,9518.759765625,21.760000228881836,0.0,0.0,0.0,0.0,0.0,0.0,1162.760009765625,22670.810546875,2402.419921875,1472.3199462890625,9538.349609375,23.079999923706055,1140.6800537109375,22504.05078125,2366.06005859375,1466.9300537109375,9332.1904296875,21.709999084472656,1140.6800537109375,22532.0390625,2368.52001953125,1468.02001953125,9337.4296875,22.520000457763672,0.0,0.0,0.0,0.0,0.0,0.0,4068840000.0,1820400000.0,2203470000.0,122187200.0,193800000.0,0.0
2010-10-06,1159.969970703125,22880.41015625,2380.659912109375,1479.6099853515625,9691.4296875,21.489999771118164,0.0,0.0,0.0,0.0,0.0,0.0,1162.3299560546875,23023.130859375,2399.1298828125,1483.25,9693.740234375,22.1299991607666,1154.8499755859375,22872.419921875,2368.429931640625,1476.050048828125,9567.0,21.459999084472656,1159.81005859375,23006.19921875,2395.159912109375,1478.3199462890625,9588.4697265625,21.81999969482422,0.0,0.0,0.0,0.0,0.0,0.0,4073160000.0,3266500000.0,2103800000.0,128052000.0,234300000.0,0.0
2010-10-07,1158.06005859375,22884.3203125,2383.669921875,1481.449951171875,9684.8095703125,21.559999465942383,0.0,0.0,0.0,0.0,0.0,0.0,1163.8699951171875,22996.73046875,2392.739990234375,1481.9300537109375,9716.919921875,22.15999984741211,1151.4100341796875,22824.05078125,2368.25,1476.25,9649.169921875,21.280000686645508,1161.5699462890625,22996.73046875,2391.6298828125,1481.5899658203125,9661.08984375,21.309999465942383,0.0,0.0,0.0,0.0,0.0,0.0,3910550000.0,2175200000.0,1846240000.0,127609300.0,171200000.0,0.0
2010-10-08,1165.1500244140625,22944.1796875,2401.909912109375,1481.4100341796875,9588.8798828125,20.709999084472656,0.0,0.0,0.0,0.0,0.0,0.0,1167.72998046875,23093.76953125,2406.669921875,1484.47998046875,9675.58984375,21.639999389648438,1155.5799560546875,22861.150390625,2370.530029296875,1479.31005859375,9588.8798828125,20.290000915527344,1158.3599853515625,22861.150390625,2384.760009765625,1481.8800048828125,9675.58984375,21.579999923706055,0.0,0.0,0.0,0.0,0.0,0.0,3871420000.0,1559400000.0,2000980000.0,125741800.0,147900000.0,0.0
2010-10-11,1165.3199462890625,23207.310546875,2402.330078125,1487.4100341796875,,18.959999084472656,0.0,0.0,0.0,0.0,,0.0,1168.6800537109375,23302.2890625,2413.030029296875,1490.0999755859375,,19.510000228881836,1162.02001953125,23151.619140625,2397.570068359375,1484.5699462890625,,18.799999237060547,1165.3199462890625,23169.130859375,2403.4599609375,1486.1400146484375,,19.329999923706055,0.0,0.0,0.0,0.0,,0.0,2505900000.0,2067000000.0,1539990000.0,140789500.0,,0.0
2010-10-12,1169.77001953125,23121.69921875,2417.919921875,1486.5699462890625,9388.6396484375,18.93000030517578,0.0,0.0,0.0,0.0,0.0,0.0,1172.5799560546875,23254.140625,2421.7900390625,1493.2900390625,9650.2001953125,20.100000381469727,1155.7099609375,23055.609375,2379.389892578125,1484.300048828125,9387.73046875,18.549999237060547,1164.280029296875,23161.2109375,2397.699951171875,1490.2900390625,9648.58984375,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4076170000.0,1655500000.0,1960920000.0,157910600.0,140700000.0,0.0
2010-10-13,1178.0999755859375,23457.689453125,2441.22998046875,1496.969970703125,9403.509765625,19.06999969482422,0.0,0.0,0.0,0.0,0.0,0.0,1184.3800048828125,23471.66015625,2452.5400390625,1496.969970703125,9510.1904296875,19.15999984741211,1171.3199462890625,23035.5703125,2426.52001953125,1489.27001953125,9393.51953125,17.899999618530273,1171.3199462890625,23329.3203125,2432.550048828125,1489.56005859375,9473.7802734375,17.920000076293945,0.0,0.0,0.0,0.0,0.0,0.0,4969410000.0,2514500000.0,2294450000.0,171082400.0,144000000.0,0.0
2010-10-14,1173.81005859375,23852.169921875,2435.3798828125,1496.3800048828125,9583.509765625,19.8799991607666,0.0,0.0,0.0,0.0,0.0,0.0,1178.8900146484375,23866.869140625,2445.85009765625,1503.8199462890625,9614.4404296875,21.020000457763672,1166.7099609375,23614.400390625,2422.070068359375,1490.5699462890625,9481.509765625,19.399999618530273,1177.8199462890625,23685.259765625,2441.2099609375,1500.8399658203125,9515.169921875,19.59000015258789,0.0,0.0,0.0,0.0,0.0,0.0,4969410000.0,4144500000.0,2014540000.0,157953200.0,171000000.0,0.0
2010-10-15,1176.18994140625,23757.630859375,2468.77001953125,1489.8599853515625,9500.25,19.030000686645508,0.0,0.0,0.0,0.0,0.0,0.0,1181.199951171875,23862.5390625,2468.77001953125,1494.8800048828125,9553.5703125,21.59000015258789,1167.1199951171875,23650.30078125,2438.030029296875,1486.1099853515625,9478.6396484375,19.020000457763672,1177.469970703125,23733.7890625,2461.699951171875,1494.8800048828125,9551.2099609375,20.200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,5724910000.0,3595000000.0,2232810000.0,126610200.0,143800000.0,0.0
2010-10-18,1184.7099609375,23469.380859375,2480.659912109375,1480.699951171875,9498.490234375,19.09000015258789,0.0,0.0,0.0,0.0,0.0,0.0,1185.530029296875,23716.48046875,2480.949951171875,1494.9599609375,9564.849609375,20.709999084472656,1174.550048828125,23467.44921875,2462.550048828125,1478.9000244140625,9471.48046875,18.8799991607666,1176.8299560546875,23693.119140625,2470.1201171875,1491.22998046875,9517.6796875,20.43000030517578,0.0,0.0,0.0,0.0,0.0,0.0,4450050000.0,2263800000.0,1724710000.0,140666800.0,104800000.0,0.0
2010-10-19,1165.9000244140625,23763.73046875,2436.949951171875,1488.6500244140625,9539.4501953125,20.6299991607666,0.0,0.0,0.0,0.0,0.0,0.0,1178.6400146484375,23768.08984375,2462.93994140625,1488.77001953125,9575.1396484375,21.350000381469727,1159.7099609375,23551.310546875,2422.139892578125,1483.0400390625,9489.6796875,19.329999923706055,1178.6400146484375,23551.310546875,2442.2099609375,1483.739990234375,9490.08984375,20.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,5600120000.0,1616100000.0,2241840000.0,163137200.0,118500000.0,0.0
2010-10-20,1178.1700439453125,23556.5,2457.389892578125,1486.780029296875,9381.599609375,19.790000915527344,0.0,0.0,0.0,0.0,0.0,0.0,1182.93994140625,23689.990234375,2469.719970703125,1490.030029296875,9402.0498046875,21.200000762939453,1166.739990234375,23307.490234375,2441.070068359375,1476.56005859375,9316.9697265625,19.670000076293945,1166.739990234375,23423.8203125,2443.199951171875,1480.3199462890625,9399.650390625,21.200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,5027880000.0,2639400000.0,2016770000.0,143046400.0,138400000.0,0.0
2010-10-21,1180.260009765625,23649.48046875,2459.669921875,1491.02001953125,9376.48046875,19.270000457763672,0.0,0.0,0.0,0.0,0.0,0.0,1189.4300537109375,23736.7890625,2482.139892578125,1495.8399658203125,9479.25,20.530000686645508,1171.1700439453125,23450.830078125,2436.340087890625,1488.43994140625,9326.7802734375,18.93000030517578,1179.8199462890625,23736.7890625,2470.719970703125,1490.239990234375,9443.9501953125,19.700000762939453,0.0,0.0,0.0,0.0,0.0,0.0,4625470000.0,1713500000.0,2135480000.0,164755800.0,131500000.0,0.0
2010-10-22,1183.0799560546875,23517.5390625,2479.389892578125,1490.6400146484375,9426.7099609375,18.780000686645508,0.0,0.0,0.0,0.0,0.0,0.0,1183.9300537109375,23667.419921875,2479.389892578125,1496.47998046875,9457.6201171875,19.360000610351562,1178.989990234375,23465.759765625,2459.429931640625,1489.52001953125,9390.1396484375,18.760000228881836,1180.52001953125,23647.3203125,2461.60009765625,1494.5899658203125,9404.08984375,19.360000610351562,0.0,0.0,0.0,0.0,0.0,0.0,3177890000.0,1259300000.0,1648180000.0,131943400.0,108500000.0,0.0
2010-10-25,1185.6199951171875,23627.91015625,2490.85009765625,1491.43994140625,9401.16015625,19.850000381469727,0.0,0.0,0.0,0.0,0.0,0.0,1196.1400146484375,23781.880859375,2507.030029296875,1495.739990234375,9460.7001953125,19.8799991607666,1184.739990234375,23519.16015625,2490.110107421875,1491.25,9392.6796875,18.860000610351562,1184.739990234375,23551.140625,2491.6201171875,1493.530029296875,9424.4404296875,19.219999313354492,0.0,0.0,0.0,0.0,0.0,0.0,4221380000.0,1441700000.0,1746320000.0,105302400.0,98000000.0,0.0
2010-10-26,1185.6400146484375,23601.240234375,2497.2900390625,1496.93994140625,9377.3798828125,20.219999313354492,0.0,0.0,0.0,0.0,0.0,0.0,1187.1099853515625,23727.630859375,2503.030029296875,1496.93994140625,9455.0400390625,21.010000228881836,1177.719970703125,23546.330078125,2470.1201171875,1491.81005859375,9362.1298828125,20.219999313354492,1184.8800048828125,23727.630859375,2476.510009765625,1493.9000244140625,9386.5498046875,20.520000457763672,0.0,0.0,0.0,0.0,0.0,0.0,4203680000.0,1401300000.0,1914350000.0,150605200.0,107300000.0,0.0
2010-10-27,1182.449951171875,23164.580078125,2503.260009765625,1499.1099853515625,9387.0302734375,20.709999084472656,0.0,0.0,0.0,0.0,0.0,0.0,1183.8399658203125,23708.669921875,2505.35009765625,1504.3699951171875,9453.7900390625,22.3700008392334,1171.699951171875,23148.1796875,2478.010009765625,1496.199951171875,9329.8603515625,20.690000534057617,1183.8399658203125,23543.73046875,2484.090087890625,1496.199951171875,9436.009765625,21.110000610351562,0.0,0.0,0.0,0.0,0.0,0.0,4335670000.0,1882700000.0,2013240000.0,131168200.0,130200000.0,0.0
2010-10-28,1183.780029296875,23210.859375,2507.3701171875,1499.43994140625,9366.0302734375,20.8799991607666,0.0,0.0,0.0,0.0,0.0,0.0,1189.530029296875,23290.5390625,2516.199951171875,1501.5699462890625,9413.6796875,21.40999984741211,1177.0999755859375,23136.970703125,2489.760009765625,1495.550048828125,9350.4404296875,20.18000030517578,1184.469970703125,23290.5390625,2516.159912109375,1500.18994140625,9368.6103515625,20.280000686645508,0.0,0.0,0.0,0.0,0.0,0.0,4283460000.0,1333700000.0,1998340000.0,130233000.0,146800000.0,0.0
2010-10-29,1183.260009765625,23096.3203125,2507.409912109375,1505.6600341796875,9202.4501953125,21.200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,1185.4599609375,23222.349609375,2517.5,1505.6600341796875,9337.919921875,21.399999618530273,1179.699951171875,22880.6796875,2505.860107421875,1497.719970703125,9179.150390625,20.860000610351562,1183.8699951171875,23177.689453125,2505.989990234375,1499.800048828125,9327.25,21.200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,3537880000.0,1905000000.0,2068700000.0,131615400.0,166900000.0,0.0
2010-11-01,1184.3800048828125,23652.939453125,2504.840087890625,1509.6600341796875,9154.7197265625,21.829999923706055,0.0,0.0,0.0,0.0,0.0,0.0,1195.81005859375,23656.650390625,2532.3701171875,1511.239990234375,9258.3203125,22.540000915527344,1177.6500244140625,23366.8203125,2491.4599609375,1506.31005859375,9134.4697265625,20.920000076293945,1185.7099609375,23366.8203125,2520.449951171875,1510.68994140625,9166.849609375,21.649999618530273,0.0,0.0,0.0,0.0,0.0,0.0,4129180000.0,1709500000.0,1904790000.0,89809800.0,125400000.0,0.0
2010-11-02,1193.5699462890625,23671.419921875,2533.52001953125,1506.5699462890625,9159.98046875,21.56999969482422,0.0,0.0,0.0,0.0,0.0,0.0,1195.8800048828125,23724.869140625,2534.8798828125,1509.7900390625,9172.0302734375,21.81999969482422,1187.8599853515625,23566.880859375,2518.2900390625,1504.719970703125,9123.6201171875,21.219999313354492,1187.8599853515625,23608.1796875,2525.93994140625,1509.510009765625,9140.2802734375,21.34000015258789,0.0,0.0,0.0,0.0,0.0,0.0,3866200000.0,1622200000.0,1914980000.0,125250500.0,115200000.0,0.0
2010-11-03,1197.9599609375,24144.669921875,2540.27001953125,1507.5999755859375,,19.559999465942383,0.0,0.0,0.0,0.0,,0.0,1198.300048828125,24163.83984375,2541.419921875,1509.6500244140625,,22.020000457763672,1183.56005859375,23684.990234375,2511.31005859375,1506.5999755859375,,19.540000915527344,1193.7900390625,23802.060546875,2532.830078125,1507.3900146484375,,21.65999984741211,0.0,0.0,0.0,0.0,,0.0,4665480000.0,2699600000.0,1990410000.0,73248400.0,,0.0
2010-11-04,1221.06005859375,24535.630859375,2577.340087890625,1511.739990234375,9358.7802734375,18.520000457763672,0.0,0.0,0.0,0.0,0.0,0.0,1221.25,24550.080078125,2579.6201171875,1513.4100341796875,9377.759765625,18.799999237060547,1198.3399658203125,24345.9296875,2564.050048828125,1508.5799560546875,9276.7099609375,17.969999313354492,1198.3399658203125,24377.0703125,2569.27001953125,1512.06005859375,9282.7900390625,18.030000686645508,0.0,0.0,0.0,0.0,0.0,0.0,5695470000.0,2315800000.0,2492050000.0,118162300.0,133100000.0,0.0
2010-11-05,1225.8499755859375,24876.8203125,2578.97998046875,,9625.990234375,18.260000228881836,0.0,0.0,0.0,,0.0,0.0,1227.0799560546875,24931.849609375,2582.179931640625,,9680.6796875,18.440000534057617,1220.2900390625,24732.900390625,2568.780029296875,,9497.4501953125,17.920000076293945,1221.199951171875,24905.4296875,2577.6298828125,,9500.599609375,18.06999969482422,0.0,0.0,0.0,,0.0,0.0,5637460000.0,2815100000.0,2092850000.0,,160900000.0,0.0
2010-11-08,1223.25,24964.369140625,2580.050048828125,1519.8399658203125,9732.919921875,18.290000915527344,0.0,0.0,0.0,0.0,0.0,0.0,1224.5699462890625,24988.5703125,2583.300048828125,1522.77001953125,9737.009765625,19.350000381469727,1217.550048828125,24732.51953125,2566.780029296875,1517.010009765625,9677.8701171875,18.209999084472656,1223.239990234375,24838.220703125,2570.860107421875,1517.010009765625,9699.7900390625,19.329999923706055,0.0,0.0,0.0,0.0,0.0,0.0,3937230000.0,1811300000.0,1799330000.0,150941800.0,118200000.0,0.0
